name	description	comment
F1000W_CIRC2_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1000W_CIRC3_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.25'' circular aperture [unit: nJy]	form=E
F1000W_CIRC3_bkg_BSUB	Background subtraction value for {BAND}_CIRC3_BSUB [unit: nJy]	form=D
F1000W_CIRC3_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1000W_CIRC3_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1000W_CIRC4_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.30'' circular aperture [unit: nJy]	form=E
F1000W_CIRC4_bkg_BSUB	Background subtraction value for {BAND}_CIRC4_BSUB [unit: nJy]	form=D
F1000W_CIRC4_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1000W_CIRC4_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1000W_CIRC5_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.35'' circular aperture [unit: nJy]	form=E
F1000W_CIRC5_bkg_BSUB	Background subtraction value for {BAND}_CIRC5_BSUB [unit: nJy]	form=D
F1000W_CIRC5_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1000W_CIRC5_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1000W_CIRC6_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.50'' circular aperture [unit: nJy]	form=E
F1000W_CIRC6_bkg_BSUB	Background subtraction value for {BAND}_CIRC6_BSUB [unit: nJy]	form=D
F1000W_CIRC6_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1000W_CIRC6_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1280W_CIRC0_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within a circular aperture enclosing 80% of the PSF energy [unit: nJy]	form=E
F1280W_CIRC0_bkg_BSUB	Background subtraction value for {BAND}_CIRC0_BSUB [unit: nJy]	form=D
F1280W_CIRC0_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1280W_CIRC0_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1280W_CIRC1_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.10'' circular aperture [unit: nJy]	form=E
F1280W_CIRC1_bkg_BSUB	Background subtraction value for {BAND}_CIRC1_BSUB [unit: nJy]	form=D
F1280W_CIRC1_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1280W_CIRC1_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1280W_CIRC2_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.15'' circular aperture [unit: nJy]	form=E
F1280W_CIRC2_bkg_BSUB	Background subtraction value for {BAND}_CIRC2_BSUB [unit: nJy]	form=D
F1280W_CIRC2_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1280W_CIRC2_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1280W_CIRC3_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.25'' circular aperture [unit: nJy]	form=E
F1280W_CIRC3_bkg_BSUB	Background subtraction value for {BAND}_CIRC3_BSUB [unit: nJy]	form=D
F1280W_CIRC3_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1280W_CIRC3_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1280W_CIRC4_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.30'' circular aperture [unit: nJy]	form=E
F1280W_CIRC4_bkg_BSUB	Background subtraction value for {BAND}_CIRC4_BSUB [unit: nJy]	form=D
F1280W_CIRC4_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1280W_CIRC4_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1280W_CIRC5_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.35'' circular aperture [unit: nJy]	form=E
F1280W_CIRC5_bkg_BSUB	Background subtraction value for {BAND}_CIRC5_BSUB [unit: nJy]	form=D
F1280W_CIRC5_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1280W_CIRC5_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1280W_CIRC6_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.50'' circular aperture [unit: nJy]	form=E
F1280W_CIRC6_bkg_BSUB	Background subtraction value for {BAND}_CIRC6_BSUB [unit: nJy]	form=D
F1280W_CIRC6_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1280W_CIRC6_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1500W_CIRC0_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within a circular aperture enclosing 80% of the PSF energy [unit: nJy]	form=E
F1500W_CIRC0_bkg_BSUB	Background subtraction value for {BAND}_CIRC0_BSUB [unit: nJy]	form=D
F1500W_CIRC0_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1500W_CIRC0_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1500W_CIRC1_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.10'' circular aperture [unit: nJy]	form=E
F1500W_CIRC1_bkg_BSUB	Background subtraction value for {BAND}_CIRC1_BSUB [unit: nJy]	form=D
F1500W_CIRC1_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1500W_CIRC1_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1500W_CIRC2_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.15'' circular aperture [unit: nJy]	form=E
F1500W_CIRC2_bkg_BSUB	Background subtraction value for {BAND}_CIRC2_BSUB [unit: nJy]	form=D
F1500W_CIRC2_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1500W_CIRC2_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1500W_CIRC3_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.25'' circular aperture [unit: nJy]	form=E
F1500W_CIRC3_bkg_BSUB	Background subtraction value for {BAND}_CIRC3_BSUB [unit: nJy]	form=D
F1500W_CIRC3_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1500W_CIRC3_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1500W_CIRC4_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.30'' circular aperture [unit: nJy]	form=E
F1500W_CIRC4_bkg_BSUB	Background subtraction value for {BAND}_CIRC4_BSUB [unit: nJy]	form=D
F1500W_CIRC4_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1500W_CIRC4_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1500W_CIRC5_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.35'' circular aperture [unit: nJy]	form=E
F1500W_CIRC5_bkg_BSUB	Background subtraction value for {BAND}_CIRC5_BSUB [unit: nJy]	form=D
F1500W_CIRC5_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1500W_CIRC5_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1500W_CIRC6_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.50'' circular aperture [unit: nJy]	form=E
F1500W_CIRC6_bkg_BSUB	Background subtraction value for {BAND}_CIRC6_BSUB [unit: nJy]	form=D
F1500W_CIRC6_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1500W_CIRC6_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1800W_CIRC0_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within a circular aperture enclosing 80% of the PSF energy [unit: nJy]	form=E
F1800W_CIRC0_bkg_BSUB	Background subtraction value for {BAND}_CIRC0_BSUB [unit: nJy]	form=D
F1800W_CIRC0_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1800W_CIRC0_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1800W_CIRC1_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.10'' circular aperture [unit: nJy]	form=E
F1800W_CIRC1_bkg_BSUB	Background subtraction value for {BAND}_CIRC1_BSUB [unit: nJy]	form=D
F1800W_CIRC1_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1800W_CIRC1_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1800W_CIRC2_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.15'' circular aperture [unit: nJy]	form=E
F1800W_CIRC2_bkg_BSUB	Background subtraction value for {BAND}_CIRC2_BSUB [unit: nJy]	form=D
F1800W_CIRC2_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1800W_CIRC2_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1800W_CIRC3_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.25'' circular aperture [unit: nJy]	form=E
F1800W_CIRC3_bkg_BSUB	Background subtraction value for {BAND}_CIRC3_BSUB [unit: nJy]	form=D
F1800W_CIRC3_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1800W_CIRC3_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1800W_CIRC4_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.30'' circular aperture [unit: nJy]	form=E
F1800W_CIRC4_bkg_BSUB	Background subtraction value for {BAND}_CIRC4_BSUB [unit: nJy]	form=D
F1800W_CIRC4_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1800W_CIRC4_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1800W_CIRC5_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.35'' circular aperture [unit: nJy]	form=E
F1800W_CIRC5_bkg_BSUB	Background subtraction value for {BAND}_CIRC5_BSUB [unit: nJy]	form=D
F1800W_CIRC5_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1800W_CIRC5_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F1800W_CIRC6_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.50'' circular aperture [unit: nJy]	form=E
F1800W_CIRC6_bkg_BSUB	Background subtraction value for {BAND}_CIRC6_BSUB [unit: nJy]	form=D
F1800W_CIRC6_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F1800W_CIRC6_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2100W_CIRC0_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within a circular aperture enclosing 80% of the PSF energy [unit: nJy]	form=E
F2100W_CIRC0_bkg_BSUB	Background subtraction value for {BAND}_CIRC0_BSUB [unit: nJy]	form=D
F2100W_CIRC0_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2100W_CIRC0_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2100W_CIRC1_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.10'' circular aperture [unit: nJy]	form=E
F2100W_CIRC1_bkg_BSUB	Background subtraction value for {BAND}_CIRC1_BSUB [unit: nJy]	form=D
F2100W_CIRC1_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2100W_CIRC1_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2100W_CIRC2_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.15'' circular aperture [unit: nJy]	form=E
F2100W_CIRC2_bkg_BSUB	Background subtraction value for {BAND}_CIRC2_BSUB [unit: nJy]	form=D
F2100W_CIRC2_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2100W_CIRC2_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2100W_CIRC3_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.25'' circular aperture [unit: nJy]	form=E
F2100W_CIRC3_bkg_BSUB	Background subtraction value for {BAND}_CIRC3_BSUB [unit: nJy]	form=D
F2100W_CIRC3_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2100W_CIRC3_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2100W_CIRC4_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.30'' circular aperture [unit: nJy]	form=E
F2100W_CIRC4_bkg_BSUB	Background subtraction value for {BAND}_CIRC4_BSUB [unit: nJy]	form=D
F2100W_CIRC4_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2100W_CIRC4_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2100W_CIRC5_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.35'' circular aperture [unit: nJy]	form=E
F2100W_CIRC5_bkg_BSUB	Background subtraction value for {BAND}_CIRC5_BSUB [unit: nJy]	form=D
F2100W_CIRC5_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2100W_CIRC5_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2100W_CIRC6_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.50'' circular aperture [unit: nJy]	form=E
F2100W_CIRC6_bkg_BSUB	Background subtraction value for {BAND}_CIRC6_BSUB [unit: nJy]	form=D
F2100W_CIRC6_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2100W_CIRC6_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2550W_CIRC0_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within a circular aperture enclosing 80% of the PSF energy [unit: nJy]	form=E
F2550W_CIRC0_bkg_BSUB	Background subtraction value for {BAND}_CIRC0_BSUB [unit: nJy]	form=D
F2550W_CIRC0_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2550W_CIRC0_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2550W_CIRC1_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.10'' circular aperture [unit: nJy]	form=E
F2550W_CIRC1_bkg_BSUB	Background subtraction value for {BAND}_CIRC1_BSUB [unit: nJy]	form=D
F2550W_CIRC1_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2550W_CIRC1_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2550W_CIRC2_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.15'' circular aperture [unit: nJy]	form=E
F2550W_CIRC2_bkg_BSUB	Background subtraction value for {BAND}_CIRC2_BSUB [unit: nJy]	form=D
F2550W_CIRC2_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2550W_CIRC2_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2550W_CIRC3_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.25'' circular aperture [unit: nJy]	form=E
F2550W_CIRC3_bkg_BSUB	Background subtraction value for {BAND}_CIRC3_BSUB [unit: nJy]	form=D
F2550W_CIRC3_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2550W_CIRC3_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2550W_CIRC4_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.30'' circular aperture [unit: nJy]	form=E
F2550W_CIRC4_bkg_BSUB	Background subtraction value for {BAND}_CIRC4_BSUB [unit: nJy]	form=D
F2550W_CIRC4_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2550W_CIRC4_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2550W_CIRC5_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.35'' circular aperture [unit: nJy]	form=E
F2550W_CIRC5_bkg_BSUB	Background subtraction value for {BAND}_CIRC5_BSUB [unit: nJy]	form=D
F2550W_CIRC5_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2550W_CIRC5_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
F2550W_CIRC6_BSUB	Aperture-corrected, background-subtracted flux for filter {BAND} within r = 0.50'' circular aperture [unit: nJy]	form=E
F2550W_CIRC6_bkg_BSUB	Background subtraction value for {BAND}_CIRC6_BSUB [unit: nJy]	form=D
F2550W_CIRC6_e_BSUB	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression [unit: nJy]	form=E
F2550W_CIRC6_ei_BSUB	Aperture-corrected flux uncertainty determined from mosaic ERR image [unit: nJy]	form=E
A_KRON	Semimajor axis size of aperture defined with Kron parameter k = 2.5 [unit: arcsec]	form=D
B_KRON	Semiminor axis size of aperture defined with Kron parameter k = 2.5 [unit: arcsec]	form=D
THETA_KRON	Position angle of Kron aperture semimajor axis relative to image x-axis, for Kron parameter k = 2.5 [unit: deg]	form=D
A_KRON_S	Semimajor axis size of aperture defined with Kron parameter k = 1.4 [unit: arcsec]	form=D
B_KRON_S	Semiminor axis size of aperture defined with Kron parameter k = 1.4 [unit: arcsec]	form=D
THETA_KRON_S	Position angle of Kron aperture semimajor axis relative to image x-axis, for Kron parameter k = 1.4 [unit: deg]	form=D
F560W_KRON	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 2.5 [unit: nJy]	form=D
F560W_KRON_bkg	Background subtraction value for {BAND}_KRON with Kron parameter k = 2.5 [unit: nJy]	form=D
F560W_KRON_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 2.5 [unit: nJy]	form=D
F560W_KRON_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 2.5 [unit: nJy]	form=D
F770W_KRON	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 2.5 [unit: nJy]	form=D
F770W_KRON_bkg	Background subtraction value for {BAND}_KRON with Kron parameter k = 2.5 [unit: nJy]	form=D
F770W_KRON_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 2.5 [unit: nJy]	form=D
F770W_KRON_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 2.5 [unit: nJy]	form=D
F1000W_KRON	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 2.5 [unit: nJy]	form=D
F1000W_KRON_bkg	Background subtraction value for {BAND}_KRON with Kron parameter k = 2.5 [unit: nJy]	form=D
F1000W_KRON_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 2.5 [unit: nJy]	form=D
F1000W_KRON_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 2.5 [unit: nJy]	form=D
F1280W_KRON	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 2.5 [unit: nJy]	form=D
F1280W_KRON_bkg	Background subtraction value for {BAND}_KRON with Kron parameter k = 2.5 [unit: nJy]	form=D
F1280W_KRON_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 2.5 [unit: nJy]	form=D
F1280W_KRON_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 2.5 [unit: nJy]	form=D
F1500W_KRON	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 2.5 [unit: nJy]	form=D
F1500W_KRON_bkg	Background subtraction value for {BAND}_KRON with Kron parameter k = 2.5 [unit: nJy]	form=D
F1500W_KRON_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 2.5 [unit: nJy]	form=D
F1500W_KRON_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 2.5 [unit: nJy]	form=D
F1800W_KRON	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 2.5 [unit: nJy]	form=D
F1800W_KRON_bkg	Background subtraction value for {BAND}_KRON with Kron parameter k = 2.5 [unit: nJy]	form=D
F1800W_KRON_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 2.5 [unit: nJy]	form=D
F1800W_KRON_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 2.5 [unit: nJy]	form=D
F2100W_KRON	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 2.5 [unit: nJy]	form=D
F2100W_KRON_bkg	Background subtraction value for {BAND}_KRON with Kron parameter k = 2.5 [unit: nJy]	form=D
F2100W_KRON_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 2.5 [unit: nJy]	form=D
F2100W_KRON_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 2.5 [unit: nJy]	form=D
F2550W_KRON	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 2.5 [unit: nJy]	form=D
F2550W_KRON_bkg	Background subtraction value for {BAND}_KRON with Kron parameter k = 2.5 [unit: nJy]	form=D
F2550W_KRON_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 2.5 [unit: nJy]	form=D
F2550W_KRON_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 2.5 [unit: nJy]	form=D
F560W_KRON_S	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 1.4 [unit: nJy]	form=D
F560W_KRON_S_bkg	Background subtraction value for {BAND}_KRON_S with Kron parameter k = 1.4 [unit: nJy]	form=D
F560W_KRON_S_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 1.4 [unit: nJy]	form=D
F560W_KRON_S_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 1.4 [unit: nJy]	form=D
F770W_KRON_S	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 1.4 [unit: nJy]	form=D
F770W_KRON_S_bkg	Background subtraction value for {BAND}_KRON_S with Kron parameter k = 1.4 [unit: nJy]	form=D
F770W_KRON_S_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 1.4 [unit: nJy]	form=D
F770W_KRON_S_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 1.4 [unit: nJy]	form=D
F1000W_KRON_S	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 1.4 [unit: nJy]	form=D
F1000W_KRON_S_bkg	Background subtraction value for {BAND}_KRON_S with Kron parameter k = 1.4 [unit: nJy]	form=D
F1000W_KRON_S_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 1.4 [unit: nJy]	form=D
F1000W_KRON_S_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 1.4 [unit: nJy]	form=D
F1280W_KRON_S	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 1.4 [unit: nJy]	form=D
F1280W_KRON_S_bkg	Background subtraction value for {BAND}_KRON_S with Kron parameter k = 1.4 [unit: nJy]	form=D
F1280W_KRON_S_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 1.4 [unit: nJy]	form=D
F1280W_KRON_S_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 1.4 [unit: nJy]	form=D
F1500W_KRON_S	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 1.4 [unit: nJy]	form=D
F1500W_KRON_S_bkg	Background subtraction value for {BAND}_KRON_S with Kron parameter k = 1.4 [unit: nJy]	form=D
F1500W_KRON_S_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 1.4 [unit: nJy]	form=D
F1500W_KRON_S_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 1.4 [unit: nJy]	form=D
F1800W_KRON_S	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 1.4 [unit: nJy]	form=D
F1800W_KRON_S_bkg	Background subtraction value for {BAND}_KRON_S with Kron parameter k = 1.4 [unit: nJy]	form=D
F1800W_KRON_S_e	Aperture-corrected flux uncertainty for filter {BAND} determined from uncertainty model regression using Kron parameter k = 1.4 [unit: nJy]	form=D
F1800W_KRON_S_ei	Aperture-corrected flux uncertainty determined from mosaic ERR image for aperture size with Kron parameter k = 1.4 [unit: nJy]	form=D
F2100W_KRON_S	Aperture-corrected, background-subtracted flux for filter {BAND} within the aperture with Kron parameter k = 1.4 [unit: nJy]	form=D
F2100W_KRON_S_bkg	Background subtraction value for {BAND}_KRON_S with Kron parameter k = 1.4 [unit: nJy]	form=D
