name	description	comment
F162M_CIRC4_ei	Flux uncertainty of source within a circular aperture of 0.30'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F162M_CIRC5	Flux of source within a circular aperture of 0.35'' radius (nJy) [unit: nJy]	form=E
F162M_CIRC5_bkg	F162M_CIRC5_bkg [unit: nJy]	form=D
F162M_CIRC5_e	Flux NMAD uncertainty of source within a circular aperture of 0.35'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F162M_CIRC5_ei	Flux uncertainty of source within a circular aperture of 0.35'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F162M_CIRC6	Flux of source within a circular aperture of 0.50'' radius (nJy) [unit: nJy]	form=E
F162M_CIRC6_bkg	F162M_CIRC6_bkg [unit: nJy]	form=D
F162M_CIRC6_e	Flux NMAD uncertainty of source within a circular aperture of 0.50'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F162M_CIRC6_ei	Flux uncertainty of source within a circular aperture of 0.50'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F182M_CIRC0	Flux of source within a circular aperture of 80% enclosed energy radius (nJy) [unit: nJy]	form=E
F182M_CIRC0_bkg	F182M_CIRC0_bkg [unit: nJy]	form=D
F182M_CIRC0_e	Flux NMAD uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F182M_CIRC0_ei	Flux uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F182M_CIRC1	Flux of source within a circular aperture of 0.10'' radius (nJy) [unit: nJy]	form=E
F182M_CIRC1_bkg	F182M_CIRC1_bkg [unit: nJy]	form=D
F182M_CIRC1_e	Flux NMAD uncertainty of source within a circular aperture of 0.10'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F182M_CIRC1_ei	Flux uncertainty of source within a circular aperture of 0.10'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F182M_CIRC2	Flux of source within a circular aperture of 0.15'' radius (nJy) [unit: nJy]	form=E
F182M_CIRC2_bkg	F182M_CIRC2_bkg [unit: nJy]	form=D
F182M_CIRC2_e	Flux NMAD uncertainty of source within a circular aperture of 0.15'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F182M_CIRC2_ei	Flux uncertainty of source within a circular aperture of 0.15'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F182M_CIRC3	Flux of source within a circular aperture of 0.25'' radius (nJy) [unit: nJy]	form=E
F182M_CIRC3_bkg	F182M_CIRC3_bkg [unit: nJy]	form=D
F182M_CIRC3_e	Flux NMAD uncertainty of source within a circular aperture of 0.25'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F182M_CIRC3_ei	Flux uncertainty of source within a circular aperture of 0.25'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F182M_CIRC4	Flux of source within a circular aperture of 0.30'' radius (nJy) [unit: nJy]	form=E
F182M_CIRC4_bkg	F182M_CIRC4_bkg [unit: nJy]	form=D
F182M_CIRC4_e	Flux NMAD uncertainty of source within a circular aperture of 0.30'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F182M_CIRC4_ei	Flux uncertainty of source within a circular aperture of 0.30'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F182M_CIRC5	Flux of source within a circular aperture of 0.35'' radius (nJy) [unit: nJy]	form=E
F182M_CIRC5_bkg	F182M_CIRC5_bkg [unit: nJy]	form=D
F182M_CIRC5_e	Flux NMAD uncertainty of source within a circular aperture of 0.35'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F182M_CIRC5_ei	Flux uncertainty of source within a circular aperture of 0.35'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F182M_CIRC6	Flux of source within a circular aperture of 0.50'' radius (nJy) [unit: nJy]	form=E
F182M_CIRC6_bkg	F182M_CIRC6_bkg [unit: nJy]	form=D
F182M_CIRC6_e	Flux NMAD uncertainty of source within a circular aperture of 0.50'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F182M_CIRC6_ei	Flux uncertainty of source within a circular aperture of 0.50'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F200W_CIRC0	Flux of source within a circular aperture of 80% enclosed energy radius (nJy) [unit: nJy]	form=E
F200W_CIRC0_bkg	F200W_CIRC0_bkg [unit: nJy]	form=D
F200W_CIRC0_e	Flux NMAD uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F200W_CIRC0_ei	Flux uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F200W_CIRC1	Flux of source within a circular aperture of 0.10'' radius (nJy) [unit: nJy]	form=E
F200W_CIRC1_bkg	F200W_CIRC1_bkg [unit: nJy]	form=D
F200W_CIRC1_e	Flux NMAD uncertainty of source within a circular aperture of 0.10'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F200W_CIRC1_ei	Flux uncertainty of source within a circular aperture of 0.10'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F200W_CIRC2	Flux of source within a circular aperture of 0.15'' radius (nJy) [unit: nJy]	form=E
F200W_CIRC2_bkg	F200W_CIRC2_bkg [unit: nJy]	form=D
F200W_CIRC2_e	Flux NMAD uncertainty of source within a circular aperture of 0.15'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F200W_CIRC2_ei	Flux uncertainty of source within a circular aperture of 0.15'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F200W_CIRC3	Flux of source within a circular aperture of 0.25'' radius (nJy) [unit: nJy]	form=E
F200W_CIRC3_bkg	F200W_CIRC3_bkg [unit: nJy]	form=D
F200W_CIRC3_e	Flux NMAD uncertainty of source within a circular aperture of 0.25'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F200W_CIRC3_ei	Flux uncertainty of source within a circular aperture of 0.25'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F200W_CIRC4	Flux of source within a circular aperture of 0.30'' radius (nJy) [unit: nJy]	form=E
F200W_CIRC4_bkg	F200W_CIRC4_bkg [unit: nJy]	form=D
F200W_CIRC4_e	Flux NMAD uncertainty of source within a circular aperture of 0.30'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F200W_CIRC4_ei	Flux uncertainty of source within a circular aperture of 0.30'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F200W_CIRC5	Flux of source within a circular aperture of 0.35'' radius (nJy) [unit: nJy]	form=E
F200W_CIRC5_bkg	F200W_CIRC5_bkg [unit: nJy]	form=D
F200W_CIRC5_e	Flux NMAD uncertainty of source within a circular aperture of 0.35'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F200W_CIRC5_ei	Flux uncertainty of source within a circular aperture of 0.35'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F200W_CIRC6	Flux of source within a circular aperture of 0.50'' radius (nJy) [unit: nJy]	form=E
F200W_CIRC6_bkg	F200W_CIRC6_bkg [unit: nJy]	form=D
F200W_CIRC6_e	Flux NMAD uncertainty of source within a circular aperture of 0.50'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F200W_CIRC6_ei	Flux uncertainty of source within a circular aperture of 0.50'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F210M_CIRC0	Flux of source within a circular aperture of 80% enclosed energy radius (nJy) [unit: nJy]	form=E
F210M_CIRC0_bkg	F210M_CIRC0_bkg [unit: nJy]	form=D
F210M_CIRC0_e	Flux NMAD uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F210M_CIRC0_ei	Flux uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F210M_CIRC1	Flux of source within a circular aperture of 0.10'' radius (nJy) [unit: nJy]	form=E
F210M_CIRC1_bkg	F210M_CIRC1_bkg [unit: nJy]	form=D
F210M_CIRC1_e	Flux NMAD uncertainty of source within a circular aperture of 0.10'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F210M_CIRC1_ei	Flux uncertainty of source within a circular aperture of 0.10'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F210M_CIRC2	Flux of source within a circular aperture of 0.15'' radius (nJy) [unit: nJy]	form=E
F210M_CIRC2_bkg	F210M_CIRC2_bkg [unit: nJy]	form=D
F210M_CIRC2_e	Flux NMAD uncertainty of source within a circular aperture of 0.15'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F210M_CIRC2_ei	Flux uncertainty of source within a circular aperture of 0.15'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F210M_CIRC3	Flux of source within a circular aperture of 0.25'' radius (nJy) [unit: nJy]	form=E
F210M_CIRC3_bkg	F210M_CIRC3_bkg [unit: nJy]	form=D
F210M_CIRC3_e	Flux NMAD uncertainty of source within a circular aperture of 0.25'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F210M_CIRC3_ei	Flux uncertainty of source within a circular aperture of 0.25'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F210M_CIRC4	Flux of source within a circular aperture of 0.30'' radius (nJy) [unit: nJy]	form=E
F210M_CIRC4_bkg	F210M_CIRC4_bkg [unit: nJy]	form=D
F210M_CIRC4_e	Flux NMAD uncertainty of source within a circular aperture of 0.30'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F210M_CIRC4_ei	Flux uncertainty of source within a circular aperture of 0.30'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F210M_CIRC5	Flux of source within a circular aperture of 0.35'' radius (nJy) [unit: nJy]	form=E
F210M_CIRC5_bkg	F210M_CIRC5_bkg [unit: nJy]	form=D
F210M_CIRC5_e	Flux NMAD uncertainty of source within a circular aperture of 0.35'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F210M_CIRC5_ei	Flux uncertainty of source within a circular aperture of 0.35'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F210M_CIRC6	Flux of source within a circular aperture of 0.50'' radius (nJy) [unit: nJy]	form=E
F210M_CIRC6_bkg	F210M_CIRC6_bkg [unit: nJy]	form=D
F210M_CIRC6_e	Flux NMAD uncertainty of source within a circular aperture of 0.50'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F210M_CIRC6_ei	Flux uncertainty of source within a circular aperture of 0.50'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F250M_CIRC0	Flux of source within a circular aperture of 80% enclosed energy radius (nJy) [unit: nJy]	form=E
F250M_CIRC0_bkg	F250M_CIRC0_bkg [unit: nJy]	form=D
F250M_CIRC0_e	Flux NMAD uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F250M_CIRC0_ei	Flux uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F250M_CIRC1	Flux of source within a circular aperture of 0.10'' radius (nJy) [unit: nJy]	form=E
F250M_CIRC1_bkg	F250M_CIRC1_bkg [unit: nJy]	form=D
F250M_CIRC1_e	Flux NMAD uncertainty of source within a circular aperture of 0.10'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F250M_CIRC1_ei	Flux uncertainty of source within a circular aperture of 0.10'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F250M_CIRC2	Flux of source within a circular aperture of 0.15'' radius (nJy) [unit: nJy]	form=E
F250M_CIRC2_bkg	F250M_CIRC2_bkg [unit: nJy]	form=D
F250M_CIRC2_e	Flux NMAD uncertainty of source within a circular aperture of 0.15'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F250M_CIRC2_ei	Flux uncertainty of source within a circular aperture of 0.15'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F250M_CIRC3	Flux of source within a circular aperture of 0.25'' radius (nJy) [unit: nJy]	form=E
F250M_CIRC3_bkg	F250M_CIRC3_bkg [unit: nJy]	form=D
F250M_CIRC3_e	Flux NMAD uncertainty of source within a circular aperture of 0.25'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F250M_CIRC3_ei	Flux uncertainty of source within a circular aperture of 0.25'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F250M_CIRC4	Flux of source within a circular aperture of 0.30'' radius (nJy) [unit: nJy]	form=E
F250M_CIRC4_bkg	F250M_CIRC4_bkg [unit: nJy]	form=D
F250M_CIRC4_e	Flux NMAD uncertainty of source within a circular aperture of 0.30'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F250M_CIRC4_ei	Flux uncertainty of source within a circular aperture of 0.30'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F250M_CIRC5	Flux of source within a circular aperture of 0.35'' radius (nJy) [unit: nJy]	form=E
F250M_CIRC5_bkg	F250M_CIRC5_bkg [unit: nJy]	form=D
F250M_CIRC5_e	Flux NMAD uncertainty of source within a circular aperture of 0.35'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F250M_CIRC5_ei	Flux uncertainty of source within a circular aperture of 0.35'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F250M_CIRC6	Flux of source within a circular aperture of 0.50'' radius (nJy) [unit: nJy]	form=E
F250M_CIRC6_bkg	F250M_CIRC6_bkg [unit: nJy]	form=D
F250M_CIRC6_e	Flux NMAD uncertainty of source within a circular aperture of 0.50'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F250M_CIRC6_ei	Flux uncertainty of source within a circular aperture of 0.50'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F277W_CIRC0	Flux of source within a circular aperture of 80% enclosed energy radius (nJy) [unit: nJy]	form=E
F277W_CIRC0_bkg	F277W_CIRC0_bkg [unit: nJy]	form=D
F277W_CIRC0_e	Flux NMAD uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F277W_CIRC0_ei	Flux uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F277W_CIRC1	Flux of source within a circular aperture of 0.10'' radius (nJy) [unit: nJy]	form=E
F277W_CIRC1_bkg	F277W_CIRC1_bkg [unit: nJy]	form=D
F277W_CIRC1_e	Flux NMAD uncertainty of source within a circular aperture of 0.10'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F277W_CIRC1_ei	Flux uncertainty of source within a circular aperture of 0.10'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F277W_CIRC2	Flux of source within a circular aperture of 0.15'' radius (nJy) [unit: nJy]	form=E
F277W_CIRC2_bkg	F277W_CIRC2_bkg [unit: nJy]	form=D
F277W_CIRC2_e	Flux NMAD uncertainty of source within a circular aperture of 0.15'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F277W_CIRC2_ei	Flux uncertainty of source within a circular aperture of 0.15'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F277W_CIRC3	Flux of source within a circular aperture of 0.25'' radius (nJy) [unit: nJy]	form=E
F277W_CIRC3_bkg	F277W_CIRC3_bkg [unit: nJy]	form=D
F277W_CIRC3_e	Flux NMAD uncertainty of source within a circular aperture of 0.25'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F277W_CIRC3_ei	Flux uncertainty of source within a circular aperture of 0.25'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F277W_CIRC4	Flux of source within a circular aperture of 0.30'' radius (nJy) [unit: nJy]	form=E
F277W_CIRC4_bkg	F277W_CIRC4_bkg [unit: nJy]	form=D
F277W_CIRC4_e	Flux NMAD uncertainty of source within a circular aperture of 0.30'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F277W_CIRC4_ei	Flux uncertainty of source within a circular aperture of 0.30'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F277W_CIRC5	Flux of source within a circular aperture of 0.35'' radius (nJy) [unit: nJy]	form=E
F277W_CIRC5_bkg	F277W_CIRC5_bkg [unit: nJy]	form=D
F277W_CIRC5_e	Flux NMAD uncertainty of source within a circular aperture of 0.35'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F277W_CIRC5_ei	Flux uncertainty of source within a circular aperture of 0.35'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F277W_CIRC6	Flux of source within a circular aperture of 0.50'' radius (nJy) [unit: nJy]	form=E
F277W_CIRC6_bkg	F277W_CIRC6_bkg [unit: nJy]	form=D
F277W_CIRC6_e	Flux NMAD uncertainty of source within a circular aperture of 0.50'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F277W_CIRC6_ei	Flux uncertainty of source within a circular aperture of 0.50'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F300M_CIRC0	Flux of source within a circular aperture of 80% enclosed energy radius (nJy) [unit: nJy]	form=E
F300M_CIRC0_bkg	F300M_CIRC0_bkg [unit: nJy]	form=D
F300M_CIRC0_e	Flux NMAD uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F300M_CIRC0_ei	Flux uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F300M_CIRC1	Flux of source within a circular aperture of 0.10'' radius (nJy) [unit: nJy]	form=E
F300M_CIRC1_bkg	F300M_CIRC1_bkg [unit: nJy]	form=D
F300M_CIRC1_e	Flux NMAD uncertainty of source within a circular aperture of 0.10'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F300M_CIRC1_ei	Flux uncertainty of source within a circular aperture of 0.10'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F300M_CIRC2	Flux of source within a circular aperture of 0.15'' radius (nJy) [unit: nJy]	form=E
F300M_CIRC2_bkg	F300M_CIRC2_bkg [unit: nJy]	form=D
F300M_CIRC2_e	Flux NMAD uncertainty of source within a circular aperture of 0.15'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F300M_CIRC2_ei	Flux uncertainty of source within a circular aperture of 0.15'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F300M_CIRC3	Flux of source within a circular aperture of 0.25'' radius (nJy) [unit: nJy]	form=E
F300M_CIRC3_bkg	F300M_CIRC3_bkg [unit: nJy]	form=D
F300M_CIRC3_e	Flux NMAD uncertainty of source within a circular aperture of 0.25'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F300M_CIRC3_ei	Flux uncertainty of source within a circular aperture of 0.25'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F300M_CIRC4	Flux of source within a circular aperture of 0.30'' radius (nJy) [unit: nJy]	form=E
F300M_CIRC4_bkg	F300M_CIRC4_bkg [unit: nJy]	form=D
F300M_CIRC4_e	Flux NMAD uncertainty of source within a circular aperture of 0.30'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F300M_CIRC4_ei	Flux uncertainty of source within a circular aperture of 0.30'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F300M_CIRC5	Flux of source within a circular aperture of 0.35'' radius (nJy) [unit: nJy]	form=E
F300M_CIRC5_bkg	F300M_CIRC5_bkg [unit: nJy]	form=D
F300M_CIRC5_e	Flux NMAD uncertainty of source within a circular aperture of 0.35'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F300M_CIRC5_ei	Flux uncertainty of source within a circular aperture of 0.35'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F300M_CIRC6	Flux of source within a circular aperture of 0.50'' radius (nJy) [unit: nJy]	form=E
F300M_CIRC6_bkg	F300M_CIRC6_bkg [unit: nJy]	form=D
F300M_CIRC6_e	Flux NMAD uncertainty of source within a circular aperture of 0.50'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F300M_CIRC6_ei	Flux uncertainty of source within a circular aperture of 0.50'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F335M_CIRC0	Flux of source within a circular aperture of 80% enclosed energy radius (nJy) [unit: nJy]	form=E
F335M_CIRC0_bkg	F335M_CIRC0_bkg [unit: nJy]	form=D
F335M_CIRC0_e	Flux NMAD uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F335M_CIRC0_ei	Flux uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F335M_CIRC1	Flux of source within a circular aperture of 0.10'' radius (nJy) [unit: nJy]	form=E
F335M_CIRC1_bkg	F335M_CIRC1_bkg [unit: nJy]	form=D
F335M_CIRC1_e	Flux NMAD uncertainty of source within a circular aperture of 0.10'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F335M_CIRC1_ei	Flux uncertainty of source within a circular aperture of 0.10'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F335M_CIRC2	Flux of source within a circular aperture of 0.15'' radius (nJy) [unit: nJy]	form=E
F335M_CIRC2_bkg	F335M_CIRC2_bkg [unit: nJy]	form=D
F335M_CIRC2_e	Flux NMAD uncertainty of source within a circular aperture of 0.15'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F335M_CIRC2_ei	Flux uncertainty of source within a circular aperture of 0.15'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F335M_CIRC3	Flux of source within a circular aperture of 0.25'' radius (nJy) [unit: nJy]	form=E
F335M_CIRC3_bkg	F335M_CIRC3_bkg [unit: nJy]	form=D
F335M_CIRC3_e	Flux NMAD uncertainty of source within a circular aperture of 0.25'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F335M_CIRC3_ei	Flux uncertainty of source within a circular aperture of 0.25'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F335M_CIRC4	Flux of source within a circular aperture of 0.30'' radius (nJy) [unit: nJy]	form=E
F335M_CIRC4_bkg	F335M_CIRC4_bkg [unit: nJy]	form=D
F335M_CIRC4_e	Flux NMAD uncertainty of source within a circular aperture of 0.30'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F335M_CIRC4_ei	Flux uncertainty of source within a circular aperture of 0.30'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F335M_CIRC5	Flux of source within a circular aperture of 0.35'' radius (nJy) [unit: nJy]	form=E
F335M_CIRC5_bkg	F335M_CIRC5_bkg [unit: nJy]	form=D
F335M_CIRC5_e	Flux NMAD uncertainty of source within a circular aperture of 0.35'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F335M_CIRC5_ei	Flux uncertainty of source within a circular aperture of 0.35'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F335M_CIRC6	Flux of source within a circular aperture of 0.50'' radius (nJy) [unit: nJy]	form=E
F335M_CIRC6_bkg	F335M_CIRC6_bkg [unit: nJy]	form=D
F335M_CIRC6_e	Flux NMAD uncertainty of source within a circular aperture of 0.50'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F335M_CIRC6_ei	Flux uncertainty of source within a circular aperture of 0.50'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F356W_CIRC0	Flux of source within a circular aperture of 80% enclosed energy radius (nJy) [unit: nJy]	form=E
F356W_CIRC0_bkg	F356W_CIRC0_bkg [unit: nJy]	form=D
F356W_CIRC0_e	Flux NMAD uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F356W_CIRC0_ei	Flux uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F356W_CIRC1	Flux of source within a circular aperture of 0.10'' radius (nJy) [unit: nJy]	form=E
F356W_CIRC1_bkg	F356W_CIRC1_bkg [unit: nJy]	form=D
F356W_CIRC1_e	Flux NMAD uncertainty of source within a circular aperture of 0.10'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F356W_CIRC1_ei	Flux uncertainty of source within a circular aperture of 0.10'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F356W_CIRC2	Flux of source within a circular aperture of 0.15'' radius (nJy) [unit: nJy]	form=E
F356W_CIRC2_bkg	F356W_CIRC2_bkg [unit: nJy]	form=D
F356W_CIRC2_e	Flux NMAD uncertainty of source within a circular aperture of 0.15'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F356W_CIRC2_ei	Flux uncertainty of source within a circular aperture of 0.15'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F356W_CIRC3	Flux of source within a circular aperture of 0.25'' radius (nJy) [unit: nJy]	form=E
F356W_CIRC3_bkg	F356W_CIRC3_bkg [unit: nJy]	form=D
F356W_CIRC3_e	Flux NMAD uncertainty of source within a circular aperture of 0.25'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F356W_CIRC3_ei	Flux uncertainty of source within a circular aperture of 0.25'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F356W_CIRC4	Flux of source within a circular aperture of 0.30'' radius (nJy) [unit: nJy]	form=E
F356W_CIRC4_bkg	F356W_CIRC4_bkg [unit: nJy]	form=D
F356W_CIRC4_e	Flux NMAD uncertainty of source within a circular aperture of 0.30'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F356W_CIRC4_ei	Flux uncertainty of source within a circular aperture of 0.30'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F356W_CIRC5	Flux of source within a circular aperture of 0.35'' radius (nJy) [unit: nJy]	form=E
F356W_CIRC5_bkg	F356W_CIRC5_bkg [unit: nJy]	form=D
F356W_CIRC5_e	Flux NMAD uncertainty of source within a circular aperture of 0.35'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F356W_CIRC5_ei	Flux uncertainty of source within a circular aperture of 0.35'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F356W_CIRC6	Flux of source within a circular aperture of 0.50'' radius (nJy) [unit: nJy]	form=E
F356W_CIRC6_bkg	F356W_CIRC6_bkg [unit: nJy]	form=D
F356W_CIRC6_e	Flux NMAD uncertainty of source within a circular aperture of 0.50'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F356W_CIRC6_ei	Flux uncertainty of source within a circular aperture of 0.50'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F410M_CIRC0	Flux of source within a circular aperture of 80% enclosed energy radius (nJy) [unit: nJy]	form=E
F410M_CIRC0_bkg	F410M_CIRC0_bkg [unit: nJy]	form=D
F410M_CIRC0_e	Flux NMAD uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F410M_CIRC0_ei	Flux uncertainty of source within a circular aperture of 80% enclosed energy radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F410M_CIRC1	Flux of source within a circular aperture of 0.10'' radius (nJy) [unit: nJy]	form=E
F410M_CIRC1_bkg	F410M_CIRC1_bkg [unit: nJy]	form=D
F410M_CIRC1_e	Flux NMAD uncertainty of source within a circular aperture of 0.10'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
F410M_CIRC1_ei	Flux uncertainty of source within a circular aperture of 0.10'' radius, measured from the ERR extension (nJy) [unit: nJy]	form=E
F410M_CIRC2	Flux of source within a circular aperture of 0.15'' radius (nJy) [unit: nJy]	form=E
F410M_CIRC2_bkg	F410M_CIRC2_bkg [unit: nJy]	form=D
F410M_CIRC2_e	Flux NMAD uncertainty of source within a circular aperture of 0.15'' radius, measured from a series of random apertures (nJy) [unit: nJy]	form=E
